cc_num,recency,frequency,monetary,avg_txn_amt,max_txn_amt,std_txn_amt,unique_merchants,unique_states,unique_categories,night_txn_count,weekend_txn_count,avg_distance_km,fraud_flag,fraud_txn_count,gender,state,customer_age,city_pop,job,night_txn_pct,weekend_txn_pct,cluster,segment_name
3529597810116815,0,1520,85069.66,55.96688157894737,1098.6,94.12491789535632,577,1,14,225,490,74.50610948401669,1,14,F,PA,32,1334,Archaeologist,0.1480263157894736,0.3223684210526316,0,Loyal
3529597930342630,0,1036,56258.21,54.30329150579151,1804.89,105.82312977619289,516,1,14,145,333,73.84136229212292,1,14,F,NY,33,824,Travel agency manager,0.1399613899613899,0.3214285714285714,0,Loyal
3529788038921264,161,10,4788.19,478.819,1014.61,438.7120859326004,9,1,5,3,7,84.72617098512309,1,10,M,LA,85,68211,Energy engineer,0.3,0.7,2,Suspicious
3530503964418806,0,507,33376.17,65.8307100591716,1660.96,128.16353849629024,344,1,14,143,175,77.98691955610587,0,0,M,CA,55,171170,Chemical engineer,0.282051282051282,0.3451676528599605,0,Loyal
3531129874770000,0,2530,232098.45,91.73851778656127,2065.96,142.4578418082412,661,1,14,396,867,73.87685015513154,1,13,F,VT,43,5895,"Scientist, marine",0.1565217391304348,0.3426877470355731,1,Champions
3531606252458308,0,519,39143.85,75.42167630057803,1000.03,120.92789453761452,351,1,14,166,171,75.4119797675079,1,11,M,MA,54,21437,Artist,0.3198458574181118,0.3294797687861271,0,Loyal
3533012926413100,0,2101,123069.42,58.57659209900047,7624.33,191.53058978410573,628,1,14,322,703,74.42314693727522,1,7,F,NY,24,1684,IT trainer,0.1532603522132317,0.3346025702046644,1,Champions
3533177016567295,0,1038,64238.11,61.88642581888247,1048.8,89.27576933737896,504,1,14,259,346,74.3944323430864,1,11,M,NE,67,1517,Dealer,0.2495183044315992,0.3333333333333333,0,Loyal
3533742182628021,0,2587,121544.14,46.98265945110166,1832.38,105.44065162581136,656,1,14,258,1113,78.59237806966861,1,10,M,SC,21,20478,Materials engineer,0.0997294163123308,0.4302280633938925,1,Champions
3533800906065217,0,1512,101834.08,67.35058201058202,2080.81,126.41013458554276,576,1,14,395,551,75.06138541066811,1,13,F,NE,78,493,"Surveyor, minerals",0.2612433862433862,0.3644179894179894,0,Loyal
3534093764340240,2,493,35878.9,72.7766734279919,1358.77,148.593472897338,346,1,14,118,165,71.70217150273484,1,15,M,MT,51,1939,Patent attorney,0.2393509127789046,0.3346855983772819,0,Loyal
3534330126107879,0,2080,196094.17,94.27604326923075,598.36,86.84484550192406,631,1,14,471,723,73.54910714225001,0,0,M,MT,40,1446,Chartered loss adjuster,0.2264423076923077,0.3475961538461538,1,Champions
3534718226968689,0,1022,67864.68,66.4037964774951,5669.13,221.03228464393257,506,1,14,163,346,75.91126567004937,1,10,F,IL,34,2263,Scientific laboratory technician,0.159491193737769,0.3385518590998043,1,Champions
3535211949888417,99,8,6867.84,858.48,1153.76,265.9405582886092,8,1,4,0,0,73.84728957817453,1,8,F,IN,51,64438,"Pharmacist, hospital",0.0,0.0,3,Dormant
3535808924394848,0,1528,140027.33,91.6409227748691,602.52,82.04234002819013,587,1,14,348,480,75.78095401964337,0,0,M,IL,38,1532,Radio broadcast assistant,0.2277486910994764,0.3141361256544502,0,Loyal
3536818734263520,0,509,30243.03,59.41656188605108,1012.71,117.803473877659,352,1,14,85,167,75.44924970451873,1,11,M,IA,37,222785,Interior and spatial designer,0.1669941060903732,0.3280943025540275,0,Loyal
3536918668124647,0,519,37982.31,73.1836416184971,1739.03,141.2732653502997,354,1,14,165,169,78.59496115949453,1,9,F,CA,63,973849,Science writer,0.3179190751445087,0.325626204238921,0,Loyal
3537797820923602,0,524,37009.36,70.6285496183206,1401.44,132.92276252587425,340,1,14,129,189,73.77034917568453,1,14,F,WA,49,584,Medical technical officer,0.2461832061068702,0.3606870229007634,0,Loyal
3538520143479972,0,1542,88514.24,57.4022308690013,1114.08,74.12684435791063,576,1,14,404,552,74.7992427779284,0,0,F,OH,53,269,Insurance underwriter,0.2619974059662776,0.357976653696498,0,Loyal
3540017235499519,1,520,49012.3,94.25442307692308,954.21,92.74046128834388,351,1,14,111,183,72.89427596844027,1,8,M,ME,35,1780,Broadcast engineer,0.2134615384615384,0.3519230769230769,0,Loyal
3540075240003197,0,2028,104208.09,51.38465976331361,2703.43,97.87066553975454,626,1,14,307,682,73.21942073699404,0,0,M,MN,31,5211,Chief Strategy Officer,0.1513806706114398,0.3362919132149901,1,Champions
3540210836308425,0,1555,147045.97,94.56332475884244,1028.7,91.91952540273736,590,1,14,344,507,77.79773404349532,1,10,M,TX,26,53,Fisheries officer,0.2212218649517685,0.3260450160771704,0,Loyal
3540862542587229,0,525,34303.02,65.3390857142857,1245.75,125.94040748892098,353,1,14,133,194,73.18579094107129,1,12,F,WY,77,369,Materials engineer,0.2533333333333333,0.3695238095238095,0,Loyal
3541160328600277,0,2456,177365.62,72.21727198697069,1423.84,87.13191094903323,634,1,14,253,1013,74.60566419985713,1,10,M,IL,15,1512,Commercial/residential surveyor,0.1030130293159609,0.4124592833876221,1,Champions
3541554378551366,0,544,45399.95,83.45579044117646,1948.8,169.32392162142926,356,1,14,173,179,78.15028782310428,1,12,F,VA,79,136895,Accounting technician,0.3180147058823529,0.3290441176470588,0,Loyal
3541687240161491,0,492,31284.53,63.586443089430894,1071.82,110.83942968668536,328,1,14,127,182,80.55195677147015,1,11,M,GA,55,298,"Engineer, structural",0.258130081300813,0.3699186991869919,0,Loyal
3542162746848552,1,521,34991.04,67.16130518234165,1113.41,112.35507514394224,356,1,14,127,185,74.4087736944971,1,12,M,MN,50,744,Communications engineer,0.2437619961612284,0.3550863723608445,0,Loyal
3542826960473004,149,10,4976.26,497.626,966.08,412.5781990039383,9,1,6,3,0,61.86546066801718,1,10,M,WI,59,6063,Risk analyst,0.3,0.0,3,Dormant
3543299015720986,0,1009,93858.7,93.0215064420218,2680.47,152.03641312456676,506,1,14,152,342,76.6809997832284,1,12,F,VA,41,9521,"Teacher, English as a foreign language",0.1506442021803766,0.3389494549058474,0,Loyal
3543591270174051,0,2540,149866.54,59.00257480314961,2849.59,145.46348762505468,648,1,14,406,843,75.2561104534416,1,11,F,PA,46,922,Early years teacher,0.1598425196850393,0.3318897637795275,1,Champions
3543885983111461,480,11,8564.29,778.5718181818182,1111.8,325.4200215050752,10,1,5,1,0,82.99319126553574,1,11,F,NY,81,67100,Chief of Staff,0.0909090909090909,0.0,3,Dormant
3544606805704278,0,533,41256.8,77.40487804878049,1805.06,164.6291497345635,353,1,14,132,195,77.04951970087578,1,14,F,IL,66,254,Magazine journalist,0.24765478424015,0.3658536585365853,0,Loyal
3545109339866548,0,3113,150914.97,48.47894956633473,4185.61,131.56691795122907,675,1,14,312,1283,79.00029239472555,0,0,M,MS,19,2870,Chartered public finance accountant,0.1002248634757468,0.4121426276903309,1,Champions
3545578418030657,508,7,3595.25,513.6071428571429,947.47,404.2574742130848,7,1,6,3,0,62.68065199136911,1,7,M,TX,56,2906700,Community development worker,0.4285714285714285,0.0,3,Dormant
3546436741611231,179,12,5098.57,424.8808333333333,1115.5,378.2379600308955,11,1,5,6,0,70.7288356380163,1,12,F,OH,67,4984,Legal secretary,0.5,0.0,3,Dormant
3546674063249004,0,1034,65084.62,62.94450676982592,1369.62,125.9930876766756,504,1,14,157,312,79.83033184138887,1,11,M,TX,34,13602,Optometrist,0.1518375241779497,0.3017408123791102,0,Loyal
3546897637165774,0,2019,132048.92,65.4031302625062,9128.38,221.3434175221503,612,1,14,497,678,79.16193295280345,1,4,F,TX,62,263,Barrister,0.246161466072313,0.3358098068350668,1,Champions
3547336099599450,465,11,6462.6,587.5090909090909,1097.96,463.25947732247306,11,1,6,3,0,84.63095752614744,1,11,M,NY,56,19880,Lawyer,0.2727272727272727,0.0,3,Dormant
3547560454237873,0,1546,98145.21,63.48331824062096,1439.03,110.97158277801223,566,1,14,403,538,73.46849463896436,1,7,M,MI,52,680,"Designer, jewellery",0.260672703751617,0.3479948253557567,0,Loyal
3547574373318979,0,1559,98738.37,63.334425914047465,2012.72,107.18615983892188,584,1,14,374,549,75.51044554278538,1,14,M,IL,56,2092,"Psychologist, clinical",0.2398973701090442,0.3521488133418858,0,Loyal
3548710338694745,432,12,8350.56,695.88,1160.47,408.4944473195555,11,1,6,2,5,83.71283071703935,1,12,M,TX,53,47119,"Editor, film/video",0.1666666666666666,0.4166666666666667,2,Suspicious
3549202406645667,0,1527,105524.95,69.10605762933857,2272.78,127.64923073659877,582,1,14,438,551,73.94727124882668,1,11,M,ME,85,18760,Make,0.2868369351669941,0.3608382449246889,0,Loyal
3550554389581384,0,527,50040.01,94.95258064516128,1024.66,95.72860885348442,349,1,14,108,170,77.6451487457742,1,8,M,FL,35,2060,Oncologist,0.2049335863377609,0.3225806451612903,0,Loyal
3551217896304745,0,3055,254989.34,83.46623240589197,1797.22,109.36083255338632,664,1,14,464,1094,73.87056240442254,1,3,F,NY,42,6120,Chartered loss adjuster,0.1518821603927987,0.35810147299509,1,Champions
3551512895305309,1,490,26266.93,53.605979591836736,1008.29,76.10774143743296,327,1,14,114,176,75.17505220630258,1,4,F,KY,71,443,"Development worker, international aid",0.2326530612244897,0.3591836734693877,0,Loyal
3552581383553463,0,1553,105418.35,67.8804571796523,7747.73,213.1128103663696,590,1,14,460,543,76.2773768973404,1,10,M,NC,53,5354,Retail buyer,0.2962009014810045,0.3496458467482292,1,Champions
3553629419254918,0,3088,168068.03,54.42617551813471,3123.66,115.8280894575943,662,1,14,431,1018,71.82455326492416,1,9,F,WA,34,85,"Research officer, political party",0.1395725388601036,0.3296632124352331,1,Champions
3554421171166228,198,8,1348.53,168.56625,337.24,143.7603052641544,8,1,5,4,0,73.50826151642943,1,8,F,MO,73,12866,Information officer,0.5,0.0,3,Dormant
3554818239968984,0,524,53291.88,101.70206106870228,987.16,111.9359488078536,360,1,14,105,182,77.56621830194989,1,13,M,MO,48,710,Glass blower/designer,0.2003816793893129,0.3473282442748092,0,Loyal
3554849923339851,0,1030,76606.0,74.3747572815534,7123.0,246.50547977573407,498,1,14,287,353,76.83459542416604,1,7,M,OK,70,55345,Cabin crew,0.2786407766990291,0.3427184466019417,1,Champions
3556613125071656,0,2556,133290.41,52.14804773082943,6756.43,188.54314484469828,669,1,14,236,1088,79.36774295713512,1,16,M,TX,19,28739,Futures trader,0.0923317683881064,0.4256651017214397,1,Champions
3557442674264531,0,483,39034.92,80.81763975155279,868.0,100.04923348518813,338,1,14,52,208,74.95374276648616,1,11,F,OH,14,460,"Lecturer, higher education",0.1076604554865424,0.4306418219461698,0,Loyal
3558652751678952,0,1525,105603.11,69.24794098360655,2543.67,130.2330629884899,565,1,14,482,540,77.6915051957194,1,10,F,TX,87,2807,Chiropodist,0.3160655737704918,0.3540983606557377,0,Loyal
3558881852140592,0,1052,68894.66,65.4892205323194,1822.92,112.47546633074506,515,1,14,271,364,77.00744869285114,1,9,M,AZ,61,759,"Geologist, engineering",0.2576045627376426,0.3460076045627376,0,Loyal
3559160581764413,0,2049,199987.45,97.6024646168863,1041.04,95.3592588369092,619,1,14,457,640,73.73137508083377,1,9,M,NY,44,1453,Toxicologist,0.2230356271351879,0.3123474865788189,1,Champions
3559679414981506,1,1528,129606.83,84.82122382198953,1827.48,126.2385000820054,597,1,14,236,530,72.96245065313171,1,13,F,NY,27,8830,Theme park manager,0.1544502617801047,0.3468586387434555,1,Champions
3559723917628303,0,1020,100714.34,98.73954901960784,1018.9,103.53924073189422,511,1,14,233,331,74.86562721885672,1,10,M,IL,33,928,Outdoor activities/education manager,0.2284313725490196,0.3245098039215686,0,Loyal
3560246577314524,0,519,34216.94,65.92859344894028,1029.22,91.86269962073035,349,1,14,148,170,78.4906325364781,1,8,F,KS,88,409656,Textile designer,0.2851637764932562,0.327552986512524,0,Loyal
3560318482131952,0,2087,126554.37,60.63937230474365,1395.7,87.33093129099402,611,1,14,535,741,77.65398533260192,1,5,M,AL,63,1312,"Librarian, academic",0.2563488260661236,0.3550551030186871,1,Champions
3560336828629935,0,524,27785.86,53.02645038167939,1151.44,76.57221465621198,344,1,14,141,182,75.2855000680574,0,0,M,IA,65,590,"Embryologist, clinical",0.2690839694656488,0.3473282442748092,0,Loyal
3560697798177746,0,1555,101709.45,65.40800643086817,4221.12,142.05371171400114,593,1,14,458,523,77.14952259194035,1,12,M,CA,63,4677,Learning mentor,0.2945337620578778,0.3363344051446945,1,Champions
3560725013359375,0,2049,128767.34,62.84399219131284,1813.05,99.07919600120928,614,1,14,496,751,78.32109102134713,1,6,F,TX,49,23,Cytogeneticist,0.2420693020985846,0.3665202537823328,1,Champions
3560797065840735,0,3056,170000.95,55.62858311518325,4026.86,122.37807810086407,660,1,14,475,988,71.60155744110266,1,11,F,ND,29,77,Film/video editor,0.1554319371727748,0.3232984293193717,1,Champions
3561212938177173,0,530,43472.38,82.02335849056604,3251.86,239.5427678703382,367,1,14,95,198,78.92236923030883,1,12,M,AL,41,8269,Minerals surveyor,0.1792452830188679,0.3735849056603773,0,Loyal
3561963695236764,0,1550,146123.59,94.27328387096776,1061.31,93.27550290377933,588,1,14,377,508,74.56217846005055,1,11,M,NY,34,1858,Clinical biochemist,0.2432258064516129,0.327741935483871,0,Loyal
3562264947797243,1,525,41043.7,78.17847619047619,1211.84,148.49937981840935,369,1,14,128,219,76.55934064104376,1,14,M,KY,51,301,"Research officer, political party",0.2438095238095238,0.4171428571428571,0,Loyal
3562679455732797,0,1040,66859.39,64.287875,1060.77,102.72047024763758,514,1,14,304,391,76.33000346074304,1,12,F,MD,56,3862,Maintenance engineer,0.2923076923076923,0.3759615384615384,0,Loyal
3562793934111141,12,13,9097.31,699.793076923077,1376.04,543.2532612018176,13,1,7,4,3,91.7726447462674,1,13,F,MD,23,777,Television production assistant,0.3076923076923077,0.2307692307692307,3,Dormant
3563837241599446,0,1014,56340.33,55.56245562130178,4982.7,172.1731183819695,526,1,14,147,336,72.98608730698061,0,0,M,OR,41,28278,Research scientist (physical sciences),0.1449704142011834,0.3313609467455621,1,Champions
3564182536169293,0,1003,59993.09,59.81364905284147,2498.05,106.43616593436109,491,1,14,265,363,76.29276847997888,0,0,F,OH,56,1443,Research scientist (medical),0.2642073778664008,0.361914257228315,0,Loyal
3564839259330465,0,2013,119780.02,59.50323894684551,2690.04,97.97808207420368,606,1,14,533,736,75.83217080885352,1,5,M,CA,59,198,Armed forces training and education officer,0.2647789369100845,0.3656234475906607,1,Champions
3565196229855512,0,1027,80998.59,78.86912366114898,6585.99,253.85074481377063,516,1,14,314,337,75.35628217849546,1,11,F,MO,68,3805,"Investment banker, corporate",0.305744888023369,0.3281402142161636,1,Champions
3565414434959494,0,532,36121.2,67.896992481203,1316.33,128.89553137284065,339,1,14,132,175,75.54057929379259,1,12,M,IN,51,137,Materials engineer,0.2481203007518796,0.3289473684210526,0,Loyal
3565423334076143,0,1042,66555.1,63.87245681381958,2023.85,104.42709268553662,503,1,14,300,366,76.41056153319212,1,9,M,IN,80,4081,Energy engineer,0.2879078694817658,0.3512476007677543,0,Loyal
3565943051129759,0,494,35608.12,72.0812145748988,1026.61,118.98187069422414,349,1,14,151,186,74.25572043389914,1,12,M,IA,55,9165,Medical secretary,0.305668016194332,0.3765182186234818,0,Loyal
3565996340207976,1,538,35841.84,66.62052044609665,1170.12,135.44322200626402,373,1,14,86,183,79.87990930499208,1,10,M,TX,45,749635,Market researcher,0.1598513011152416,0.3401486988847583,0,Loyal
3566094707272327,0,3034,272468.9,89.80517468688201,1679.89,121.91077197102338,664,1,14,430,1028,77.6875015974368,1,3,F,CA,47,34882,Health physicist,0.1417270929466051,0.3388266315095583,1,Champions
3566373869538620,0,502,33443.91,66.6213346613546,1385.32,113.68173469649528,332,1,14,116,174,76.43423934835084,1,5,M,NM,54,923,Public relations account executive,0.2310756972111553,0.3466135458167331,0,Loyal
3566875419572867,0,1022,106948.32,104.64610567514676,1050.15,119.24105004965676,508,1,14,235,315,74.45232669469522,1,13,M,VT,27,1654,Transport planner,0.2299412915851272,0.3082191780821918,0,Loyal
3567527758368741,0,1018,75713.26,74.37451866404714,4618.34,185.83267334622036,508,1,14,267,376,78.03725319884512,1,12,F,TX,56,1143,"Scientist, biomedical",0.262278978388998,0.3693516699410609,0,Loyal
3567697931646329,0,2521,125374.08,49.73188417294725,5444.24,149.7168780299793,655,1,14,244,1076,74.78406467637966,1,8,M,NY,20,17867,Travel agency manager,0.0967869892899643,0.4268147560491868,1,Champions
3567879740649740,0,2068,127371.96,61.59185686653772,3102.21,118.7221610515725,625,1,14,544,733,73.08570101546717,1,15,F,NY,60,1271,"Producer, radio",0.2630560928433268,0.3544487427466151,1,Champions
3568255211412877,0,2034,115840.27,56.95195181907572,1468.08,110.05190992297092,649,1,14,335,630,75.39613540093062,1,7,M,IN,24,5341,Biomedical engineer,0.1647000983284169,0.3097345132743362,1,Champions
3568736585751727,0,1505,146957.65,97.64627906976744,937.55,93.01461094961492,581,1,14,331,477,74.09574766541708,1,10,M,IA,44,1195,Trading standards officer,0.2199335548172757,0.3169435215946843,0,Loyal
3572976568630035,0,530,37792.94,71.30743396226416,1182.52,119.4485624148245,350,1,14,124,184,75.55161529949301,1,5,M,NE,51,614,Associate Professor,0.2339622641509434,0.3471698113207547,0,Loyal
3573030041201292,0,2089,127636.62,61.09938726663475,5801.49,166.3762907273607,620,1,14,318,708,76.90046659681413,1,14,F,UT,28,302,"Sales professional, IT",0.1522259454284346,0.3389181426519866,1,Champions
3573386445588324,0,1024,60812.64,59.38734375,1390.29,100.92888459614085,508,1,14,261,343,72.72947997730567,0,0,F,SD,49,63,Systems developer,0.2548828125,0.3349609375,0,Loyal
3575540972310993,0,1542,91702.69,59.46996757457847,8642.55,260.8641990063616,605,1,14,161,609,78.92552605831177,1,16,F,MS,17,4198,Curator,0.1044098573281452,0.3949416342412451,1,Champions
3575789281659026,0,3087,177763.42,57.58452218982832,3539.85,132.10736607637185,666,1,14,454,1011,76.396245480118,1,11,F,MO,29,2368,Electronics engineer,0.1470683511499838,0.3275024295432459,1,Champions
3576021480694169,0,2527,127102.97,50.29796992481203,3501.79,122.6617721564838,660,1,14,264,1084,75.64588586769666,1,16,F,KS,14,163415,Secondary school teacher,0.1044717055797388,0.4289671547289276,1,Champions
3576144910346950,0,540,36441.87,67.48494444444445,1915.41,128.63777987556438,361,1,14,139,178,60.8391035247657,1,9,M,AK,53,277,"Engineer, civil (consulting)",0.2574074074074074,0.3296296296296296,0,Loyal
3576207763781753,43,9,5362.9,595.8777777777777,1160.93,481.530871330639,9,1,6,2,0,80.90617731410957,1,9,M,WI,79,41111,Fitness centre manager,0.2222222222222222,0.0,3,Dormant
3576281490078437,0,516,48451.08,93.89744186046512,595.37,82.40498656349986,347,1,14,119,181,77.25424482497584,0,0,M,IN,28,1735,Financial adviser,0.2306201550387596,0.3507751937984496,0,Loyal
3576431665303017,0,3023,256768.11,84.93817730731061,1855.18,108.68387187089942,664,1,14,451,1038,78.7498659805593,1,2,F,AZ,37,1312922,Contractor,0.1491895468078068,0.343367515712868,1,Champions
3576511691045060,0,518,29348.44,56.65722007722008,1124.86,108.42918045112012,340,1,14,57,171,77.80530162272052,1,7,F,SC,26,1352,"Engineer, materials",0.11003861003861,0.3301158301158301,0,Loyal
3577578023716568,0,2025,187828.36,92.75474567901234,9999.39,253.0064986285288,627,1,14,292,694,74.88541129774045,0,0,F,OH,35,2644,"Engineer, biomedical",0.1441975308641975,0.342716049382716,1,Champions
3577596616955856,0,519,33648.58,64.83348747591522,1014.8,103.57852583925929,347,1,14,151,184,75.97487914158319,1,8,M,NC,89,14075,"Buyer, industrial",0.2909441233140655,0.3545279383429672,0,Loyal
3577663406369449,0,507,34158.34,67.37345167652859,1717.81,126.49777543435718,349,1,14,136,202,77.7484413628591,1,10,M,AR,50,2470,Counselling psychologist,0.2682445759368836,0.398422090729783,0,Loyal
3577794103155425,0,998,55381.0,55.49198396793587,2091.16,124.25049855209068,511,1,14,139,348,73.20522817053721,0,0,F,ND,24,733,Visual merchandiser,0.1392785571142284,0.3486973947895792,0,Loyal
3579200383632826,0,519,46174.77,88.96872832369941,656.28,78.58614174302863,355,1,14,123,196,72.88696627882786,0,0,M,WI,43,1690,IT trainer,0.2369942196531791,0.3776493256262042,0,Loyal
3581130339108561,1,511,39798.32,77.88320939334638,8296.8,370.9340507620964,359,1,14,157,192,77.51055973644894,0,0,M,OH,54,272134,Call centre manager,0.3072407045009784,0.3757338551859099,0,Loyal
3582402971899057,0,506,29366.85,58.03725296442688,842.27,75.25678814659727,347,1,14,133,178,69.0424679878116,0,0,F,ID,61,4161,Production manager,0.2628458498023715,0.3517786561264822,0,Loyal
3582754887089201,0,2046,133412.37,65.20643695014662,3579.08,141.76433832179657,620,1,14,500,691,76.97439492538311,1,7,M,AR,52,1383,Magazine features editor,0.2443792766373411,0.3377321603128054,1,Champions
3583093681934489,2,521,43387.62,83.27758157389636,1301.64,153.07155087354496,347,1,14,155,194,73.77771007971317,1,11,F,KY,57,736284,"Education officer, museum",0.2975047984644913,0.3723608445297505,0,Loyal
3583293909206278,0,1011,55138.7,54.53877349159248,1097.16,88.99149177086034,501,1,14,153,317,78.93534289731294,0,0,F,NM,40,310,"Surveyor, land/geomatics",0.1513353115727003,0.3135509396636993,0,Loyal
3583635130604947,0,3026,278042.99,91.88466292134832,2447.75,138.43822609047123,670,1,14,464,1055,75.50257874688907,0,0,F,PA,33,1526206,Structural engineer,0.1533377395902181,0.3486450760079312,1,Champions
3583793405872580,0,2026,112757.89,55.65542448173741,3715.62,121.00000534003644,628,1,14,321,651,77.86533579823336,0,0,F,OK,48,551,Amenity horticulturist,0.1584402764067127,0.3213228035538006,1,Champions
3585052663373890,0,1021,82117.88,80.4288736532811,14467.64,478.2397452867818,485,1,14,241,338,72.85654704325319,0,0,M,NY,55,176,Science writer,0.2360430950048971,0.3310479921645445,1,Champions
3585740823295298,0,1552,92856.2,59.83002577319587,4830.66,200.81040719939477,591,1,14,185,640,78.20433467943023,1,8,M,TX,20,3202,"Librarian, public",0.119201030927835,0.4123711340206185,1,Champions
3586008444788268,0,2602,238545.08,91.67758647194464,6972.53,194.4522764765928,663,1,14,392,896,71.35796100960316,0,0,F,WA,34,50489,Osteopath,0.1506533435818601,0.3443504996156802,1,Champions
3586955669388457,0,1023,101158.51,98.88417399804496,680.57,94.6860330000198,516,1,14,233,327,76.89556208481329,0,0,M,PA,24,1770,"Administrator, local government",0.2277614858260019,0.3196480938416422,0,Loyal
3587044315915002,0,1542,148142.75,96.07182230869002,605.78,88.74553372490895,588,1,14,332,511,77.0326671096744,0,0,M,TN,44,1804,Clothing/textile technologist,0.2153047989623865,0.3313878080415045,0,Loyal
3587960728692500,0,1979,143866.0,72.69631126831733,1131.0,81.92019175592024,632,1,14,203,849,74.9937466006845,1,11,F,IA,21,1075,"Teacher, early years/pre",0.102577059120768,0.4290045477513896,1,Champions
3589255887819806,0,2519,163202.61,64.7886502580389,3878.7,184.98108704304371,661,1,14,366,864,76.146668396216,0,0,M,MD,34,3766,Press photographer,0.1452957522826518,0.3429932512901945,1,Champions
3589289942931264,0,2553,157789.09,61.80536231884058,3710.15,144.54545418810605,653,1,14,395,887,74.42225342935211,1,16,F,SD,46,343,"Development worker, international aid",0.1547199373286329,0.3474343909126517,1,Champions
3590736522064285,0,3081,273162.27,88.66026290165532,3729.41,128.4980275866701,664,1,14,456,1106,78.37496787328425,1,8,F,AR,43,4074,"Scientist, audiological",0.1480038948393378,0.358974358974359,1,Champions
3590946339258737,62,9,6271.37,696.8188888888889,1157.97,409.3876732830522,9,1,5,2,9,93.02081541022648,1,9,M,KS,23,372,"Copywriter, advertising",0.2222222222222222,1.0,2,Suspicious
3591919803438423,0,1526,88351.49,57.8974377457405,5579.69,171.10930247696027,599,1,14,241,504,80.38539644058949,0,0,M,FL,31,54767,Set designer,0.1579292267365661,0.3302752293577982,1,Champions
3592325941359225,1,505,36251.34,71.78483168316832,1173.68,126.32175801357523,350,1,14,146,160,77.06798464233805,1,10,F,VA,83,31970,Purchasing manager,0.2891089108910891,0.3168316831683168,0,Loyal
3592931352252641,0,1007,82578.61,82.00457795431976,14849.74,477.5937873945268,511,1,14,293,324,73.844380593823,1,9,M,MN,83,2916,Barrister's clerk,0.2909632571996027,0.3217477656405164,1,Champions
3593118134380341,0,2080,123890.17,59.56258173076923,1395.25,94.392793984744,614,1,14,525,710,73.86332100756175,0,0,F,ME,59,1131,Make,0.2524038461538461,0.3413461538461538,1,Champions
3593399694467427,0,522,34512.39,66.11568965517242,1067.64,115.09516969009522,359,1,14,132,191,75.16996627188466,1,11,M,NY,54,275,TEFL teacher,0.2528735632183908,0.3659003831417624,0,Loyal
3595111028444131,0,511,32249.83,63.11121330724071,1464.06,108.4410999055298,331,1,14,124,187,74.93437469954252,1,5,M,MO,61,1120,Television floor manager,0.2426614481409001,0.3659491193737769,0,Loyal
3595192916105588,0,2525,151125.8,59.85180198019801,4262.78,142.08746393893384,660,1,14,420,842,78.54985009741294,1,12,M,NC,25,238602,"Scientist, research (maths)",0.1663366336633663,0.3334653465346535,1,Champions
3596217206093829,0,3051,183914.73,60.280147492625375,2326.12,130.89354582096385,658,1,14,483,1032,75.00019209251252,0,0,F,IA,30,888,Camera operator,0.1583087512291052,0.3382497541789577,1,Champions
3596357274378601,0,2070,115412.23,55.75470048309179,4180.78,125.5565731303694,646,1,14,303,692,75.1322952132066,0,0,M,PA,45,3688,Advice worker,0.1463768115942029,0.3342995169082126,1,Champions
3597337756918966,0,1027,66615.58,64.8642453748783,1257.44,105.77873974000904,500,1,14,278,371,74.53282900554821,1,9,F,PA,66,7565,Insurance claims handler,0.2706913339824732,0.3612463485881207,0,Loyal
3597926034019603,0,1049,63416.41,60.454156339370826,2430.43,135.75466881417304,532,1,14,146,356,77.94929159633999,0,0,M,TN,25,9496,Furniture conservator/restorer,0.1391801715919923,0.3393708293612965,0,Loyal
3597980945245815,0,520,33773.59,64.94921153846153,1003.72,86.27946752462495,367,1,14,148,179,78.7725982665768,1,9,M,AR,61,11253,"Scientist, biomedical",0.2846153846153846,0.3442307692307692,0,Loyal
3598014571045296,0,1001,104608.91,104.5044055944056,1919.62,177.2157522278179,511,1,14,153,328,76.40974797870767,1,15,F,NC,25,5903,Manufacturing systems engineer,0.1528471528471528,0.3276723276723277,0,Loyal
3598215285024754,0,2577,230738.38,89.5375941016686,2266.04,123.77193197596728,662,1,14,388,921,75.8568459116222,1,7,F,NY,48,34496,"Librarian, public",0.1505626697710516,0.3573923166472643,1,Champions
3598304579370089,0,2039,122670.89,60.162280529671406,1671.73,114.81485246800608,630,1,14,324,691,76.94105789400673,1,10,M,KS,33,409656,Heritage manager,0.1589014222658165,0.3388916135360471,1,Champions
3598634130286287,0,517,39469.62,76.3435589941973,5027.6,277.2419091914408,352,1,14,46,201,76.30829172631965,1,10,M,NE,23,518429,"Surveyor, land/geomatics",0.0889748549323017,0.3887814313346228,0,Loyal
3598895972308782,0,504,36616.72,72.65222222222222,4090.79,205.38116095922828,352,1,14,160,172,74.53954555741166,1,8,M,OH,48,23805,Copy,0.3174603174603174,0.3412698412698413,0,Loyal
3599237318576484,1,1058,61689.8,58.30793950850662,1004.44,87.76457570583412,512,1,14,270,364,76.86744832452025,1,12,F,KY,86,341,Insurance risk surveyor,0.2551984877126654,0.3440453686200378,0,Loyal
4003771737807706,0,1013,69602.28,68.70906219151037,2823.41,146.1708746422654,506,1,14,247,345,77.12562090842619,1,9,F,AR,60,37,"Lecturer, further education",0.2438302073050345,0.3405725567620928,0,Loyal
