cc_num,recency,frequency,monetary,avg_txn_amt,max_txn_amt,std_txn_amt,unique_merchants,unique_states,unique_categories,night_txn_count,weekend_txn_count,avg_distance_km,fraud_flag,fraud_txn_count,gender,state,customer_age,city_pop,job,night_txn_pct,weekend_txn_pct
3527536963490470,0,2503,137090.74,54.77057131442269,2101.72,112.93180748575483,644,1,14,377,835,79.07459676880278,1,15,F,SC,44,1725,Social researcher,0.15061925689172992,0.33359968038353977
3528040995648998,103,11,5007.6,455.23636363636365,938.92,367.84785975380436,11,1,7,3,4,75.57044733268651,1,11,F,SC,57,14267,Solicitor,0.2727272727272727,0.36363636363636365
3528231451607350,0,1047,66081.09,63.11469914040114,2080.61,119.78044577052985,500,1,14,281,363,77.09765469664949,0,0,F,NJ,78,526,Exercise physiologist,0.26838586437440304,0.3467048710601719
3528407217576457,0,997,87850.89,88.11523570712136,1868.33,124.33862226119788,498,1,14,157,383,76.27662751774062,1,5,F,TN,31,87124,Warden/ranger,0.15747241725175526,0.38415245737211634
3529597810116815,0,1520,85069.66,55.96688157894737,1098.6,94.12491789535633,577,1,14,225,490,74.50610948401669,1,14,F,PA,32,1334,Archaeologist,0.14802631578947367,0.3223684210526316
3529597930342630,0,1036,56258.21,54.303291505791506,1804.89,105.82312977619289,516,1,14,145,333,73.84136229212292,1,14,F,NY,33,824,Travel agency manager,0.13996138996138996,0.32142857142857145
3529788038921264,161,10,4788.19,478.81899999999996,1014.61,438.71208593260036,9,1,5,3,7,84.72617098512309,1,10,M,LA,85,68211,Energy engineer,0.3,0.7
3530503964418806,0,507,33376.17,65.8307100591716,1660.96,128.16353849629024,344,1,14,143,175,77.98691955610587,0,0,M,CA,55,171170,Chemical engineer,0.28205128205128205,0.34516765285996054
3531129874770000,0,2530,232098.45,91.73851778656127,2065.96,142.4578418082412,661,1,14,396,867,73.87685015513154,1,13,F,VT,43,5895,"Scientist, marine",0.1565217391304348,0.34268774703557314
3531606252458308,0,519,39143.85,75.42167630057803,1000.03,120.92789453761453,351,1,14,166,171,75.4119797675079,1,11,M,MA,54,21437,Artist,0.3198458574181118,0.32947976878612717
3533012926413100,0,2101,123069.42,58.57659209900047,7624.33,191.53058978410573,628,1,14,322,703,74.42314693727522,1,7,F,NY,24,1684,IT trainer,0.15326035221323178,0.33460257020466444
3533177016567295,0,1038,64238.11,61.886425818882465,1048.8,89.27576933737896,504,1,14,259,346,74.3944323430864,1,11,M,NE,67,1517,Dealer,0.24951830443159922,0.3333333333333333
3533742182628021,0,2587,121544.14,46.98265945110166,1832.38,105.44065162581136,656,1,14,258,1113,78.59237806966861,1,10,M,SC,21,20478,Materials engineer,0.09972941631233088,0.4302280633938925
3533800906065217,0,1512,101834.08,67.35058201058202,2080.81,126.41013458554276,576,1,14,395,551,75.06138541066811,1,13,F,NE,78,493,"Surveyor, minerals",0.2612433862433862,0.3644179894179894
3534093764340240,2,493,35878.9,72.7766734279919,1358.77,148.593472897338,346,1,14,118,165,71.70217150273484,1,15,M,MT,51,1939,Patent attorney,0.23935091277890466,0.33468559837728196
3534330126107879,0,2080,196094.17,94.27604326923077,598.36,86.84484550192406,631,1,14,471,723,73.54910714225001,0,0,M,MT,40,1446,Chartered loss adjuster,0.2264423076923077,0.34759615384615383
3534718226968689,0,1022,67864.68,66.4037964774951,5669.13,221.03228464393257,506,1,14,163,346,75.91126567004937,1,10,F,IL,34,2263,Scientific laboratory technician,0.15949119373776907,0.3385518590998043
3535211949888417,99,8,6867.84,858.48,1153.76,265.9405582886092,8,1,4,0,0,73.84728957817453,1,8,F,IN,51,64438,"Pharmacist, hospital",0.0,0.0
3535808924394848,0,1528,140027.33,91.6409227748691,602.52,82.04234002819013,587,1,14,348,480,75.78095401964337,0,0,M,IL,38,1532,Radio broadcast assistant,0.22774869109947643,0.31413612565445026
3536818734263520,0,509,30243.03,59.41656188605108,1012.71,117.80347387765899,352,1,14,85,167,75.44924970451873,1,11,M,IA,37,222785,Interior and spatial designer,0.16699410609037327,0.3280943025540275
3536918668124647,0,519,37982.31,73.1836416184971,1739.03,141.2732653502997,354,1,14,165,169,78.59496115949453,1,9,F,CA,63,973849,Science writer,0.3179190751445087,0.325626204238921
3537797820923602,0,524,37009.36,70.6285496183206,1401.44,132.92276252587425,340,1,14,129,189,73.77034917568453,1,14,F,WA,49,584,Medical technical officer,0.24618320610687022,0.3606870229007634
3538520143479972,0,1542,88514.24,57.4022308690013,1114.08,74.12684435791063,576,1,14,404,552,74.7992427779284,0,0,F,OH,53,269,Insurance underwriter,0.2619974059662776,0.35797665369649806
3540017235499519,1,520,49012.3,94.25442307692309,954.21,92.74046128834388,351,1,14,111,183,72.89427596844027,1,8,M,ME,35,1780,Broadcast engineer,0.21346153846153845,0.35192307692307695
3540075240003197,0,2028,104208.09,51.38465976331361,2703.43,97.87066553975454,626,1,14,307,682,73.21942073699404,0,0,M,MN,31,5211,Chief Strategy Officer,0.15138067061143984,0.33629191321499013
3540210836308425,0,1555,147045.97,94.56332475884244,1028.7,91.91952540273735,590,1,14,344,507,77.79773404349532,1,10,M,TX,26,53,Fisheries officer,0.2212218649517685,0.3260450160771704
3540862542587229,0,525,34303.02,65.3390857142857,1245.75,125.94040748892098,353,1,14,133,194,73.18579094107129,1,12,F,WY,77,369,Materials engineer,0.25333333333333335,0.36952380952380953
3541160328600277,0,2456,177365.62,72.21727198697069,1423.84,87.13191094903323,634,1,14,253,1013,74.60566419985713,1,10,M,IL,15,1512,Commercial/residential surveyor,0.10301302931596092,0.41245928338762217
3541554378551366,0,544,45399.95,83.45579044117646,1948.8,169.32392162142926,356,1,14,173,179,78.15028782310428,1,12,F,VA,79,136895,Accounting technician,0.3180147058823529,0.3290441176470588
3541687240161491,0,492,31284.53,63.586443089430894,1071.82,110.83942968668536,328,1,14,127,182,80.55195677147015,1,11,M,GA,55,298,"Engineer, structural",0.258130081300813,0.3699186991869919
3542162746848552,1,521,34991.04,67.16130518234165,1113.41,112.35507514394224,356,1,14,127,185,74.4087736944971,1,12,M,MN,50,744,Communications engineer,0.2437619961612284,0.3550863723608445
3542826960473004,149,10,4976.26,497.62600000000003,966.08,412.5781990039383,9,1,6,3,0,61.86546066801718,1,10,M,WI,59,6063,Risk analyst,0.3,0.0
3543299015720986,0,1009,93858.7,93.0215064420218,2680.47,152.03641312456676,506,1,14,152,342,76.6809997832284,1,12,F,VA,41,9521,"Teacher, English as a foreign language",0.1506442021803766,0.3389494549058474
3543591270174051,0,2540,149866.54,59.00257480314961,2849.59,145.46348762505468,648,1,14,406,843,75.2561104534416,1,11,F,PA,46,922,Early years teacher,0.15984251968503937,0.33188976377952756
3543885983111461,480,11,8564.29,778.5718181818182,1111.8,325.4200215050752,10,1,5,1,0,82.99319126553574,1,11,F,NY,81,67100,Chief of Staff,0.09090909090909091,0.0
3544606805704278,0,533,41256.8,77.40487804878049,1805.06,164.6291497345635,353,1,14,132,195,77.04951970087578,1,14,F,IL,66,254,Magazine journalist,0.24765478424015008,0.36585365853658536
3545109339866548,0,3113,150914.97,48.47894956633473,4185.61,131.56691795122907,675,1,14,312,1283,79.00029239472555,0,0,M,MS,19,2870,Chartered public finance accountant,0.10022486347574687,0.4121426276903309
3545578418030657,508,7,3595.25,513.6071428571429,947.47,404.2574742130848,7,1,6,3,0,62.68065199136911,1,7,M,TX,56,2906700,Community development worker,0.42857142857142855,0.0
3546436741611231,179,12,5098.57,424.8808333333333,1115.5,378.2379600308955,11,1,5,6,0,70.7288356380163,1,12,F,OH,67,4984,Legal secretary,0.5,0.0
3546674063249004,0,1034,65084.62,62.94450676982592,1369.62,125.99308767667559,504,1,14,157,312,79.83033184138887,1,11,M,TX,34,13602,Optometrist,0.1518375241779497,0.30174081237911027
3546897637165774,0,2019,132048.92,65.4031302625062,9128.38,221.3434175221503,612,1,14,497,678,79.16193295280345,1,4,F,TX,62,263,Barrister,0.24616146607231304,0.33580980683506684
3547336099599450,465,11,6462.6,587.5090909090909,1097.96,463.25947732247306,11,1,6,3,0,84.63095752614744,1,11,M,NY,56,19880,Lawyer,0.2727272727272727,0.0
3547560454237873,0,1546,98145.21,63.48331824062096,1439.03,110.97158277801225,566,1,14,403,538,73.46849463896436,1,7,M,MI,52,680,"Designer, jewellery",0.26067270375161705,0.34799482535575677
3547574373318979,0,1559,98738.37,63.334425914047465,2012.72,107.18615983892187,584,1,14,374,549,75.51044554278538,1,14,M,IL,56,2092,"Psychologist, clinical",0.23989737010904427,0.3521488133418858
3548710338694745,432,12,8350.56,695.88,1160.47,408.4944473195555,11,1,6,2,5,83.71283071703935,1,12,M,TX,53,47119,"Editor, film/video",0.16666666666666666,0.4166666666666667
3549202406645667,0,1527,105524.95,69.10605762933857,2272.78,127.64923073659875,582,1,14,438,551,73.94727124882668,1,11,M,ME,85,18760,Make,0.2868369351669941,0.3608382449246889
3550554389581384,0,527,50040.01,94.95258064516129,1024.66,95.72860885348442,349,1,14,108,170,77.6451487457742,1,8,M,FL,35,2060,Oncologist,0.2049335863377609,0.3225806451612903
3551217896304745,0,3055,254989.34,83.46623240589197,1797.22,109.36083255338632,664,1,14,464,1094,73.87056240442254,1,3,F,NY,42,6120,Chartered loss adjuster,0.1518821603927987,0.35810147299509004
3551512895305309,1,490,26266.93,53.605979591836736,1008.29,76.10774143743296,327,1,14,114,176,75.17505220630258,1,4,F,KY,71,443,"Development worker, international aid",0.23265306122448978,0.35918367346938773
3552581383553463,0,1553,105418.35,67.8804571796523,7747.73,213.11281036636956,590,1,14,460,543,76.2773768973404,1,10,M,NC,53,5354,Retail buyer,0.29620090148100453,0.34964584674822924
3553629419254918,0,3088,168068.03,54.42617551813471,3123.66,115.8280894575943,662,1,14,431,1018,71.82455326492416,1,9,F,WA,34,85,"Research officer, political party",0.13957253886010362,0.32966321243523317
3554421171166228,198,8,1348.53,168.56625,337.24,143.7603052641544,8,1,5,4,0,73.50826151642943,1,8,F,MO,73,12866,Information officer,0.5,0.0
3554818239968984,0,524,53291.88,101.70206106870228,987.16,111.93594880785359,360,1,14,105,182,77.56621830194989,1,13,M,MO,48,710,Glass blower/designer,0.20038167938931298,0.3473282442748092
3554849923339851,0,1030,76606.0,74.3747572815534,7123.0,246.50547977573407,498,1,14,287,353,76.83459542416604,1,7,M,OK,70,55345,Cabin crew,0.27864077669902915,0.34271844660194173
3556613125071656,0,2556,133290.41,52.148047730829425,6756.43,188.54314484469828,669,1,14,236,1088,79.36774295713512,1,16,M,TX,19,28739,Futures trader,0.09233176838810642,0.42566510172143973
3557442674264531,0,483,39034.92,80.81763975155279,868.0,100.04923348518811,338,1,14,52,208,74.95374276648616,1,11,F,OH,14,460,"Lecturer, higher education",0.10766045548654245,0.4306418219461698
3558652751678952,0,1525,105603.11,69.24794098360655,2543.67,130.2330629884899,565,1,14,482,540,77.6915051957194,1,10,F,TX,87,2807,Chiropodist,0.3160655737704918,0.3540983606557377
3558881852140592,0,1052,68894.66,65.4892205323194,1822.92,112.47546633074506,515,1,14,271,364,77.00744869285114,1,9,M,AZ,61,759,"Geologist, engineering",0.2576045627376426,0.34600760456273766
3559160581764413,0,2049,199987.45,97.6024646168863,1041.04,95.3592588369092,619,1,14,457,640,73.73137508083377,1,9,M,NY,44,1453,Toxicologist,0.2230356271351879,0.31234748657881894
3559679414981506,1,1528,129606.83,84.82122382198953,1827.48,126.2385000820054,597,1,14,236,530,72.96245065313171,1,13,F,NY,27,8830,Theme park manager,0.1544502617801047,0.3468586387434555
3559723917628303,0,1020,100714.34,98.73954901960784,1018.9,103.53924073189422,511,1,14,233,331,74.86562721885672,1,10,M,IL,33,928,Outdoor activities/education manager,0.2284313725490196,0.32450980392156864
3560246577314524,0,519,34216.94,65.92859344894028,1029.22,91.86269962073035,349,1,14,148,170,78.4906325364781,1,8,F,KS,88,409656,Textile designer,0.28516377649325625,0.32755298651252407
3560318482131952,0,2087,126554.37,60.63937230474365,1395.7,87.33093129099402,611,1,14,535,741,77.65398533260192,1,5,M,AL,63,1312,"Librarian, academic",0.25634882606612364,0.3550551030186871
3560336828629935,0,524,27785.86,53.02645038167939,1151.44,76.57221465621198,344,1,14,141,182,75.2855000680574,0,0,M,IA,65,590,"Embryologist, clinical",0.26908396946564883,0.3473282442748092
3560697798177746,0,1555,101709.45,65.40800643086817,4221.12,142.05371171400114,593,1,14,458,523,77.14952259194035,1,12,M,CA,63,4677,Learning mentor,0.2945337620578778,0.33633440514469454
3560725013359375,0,2049,128767.34,62.843992191312836,1813.05,99.07919600120927,614,1,14,496,751,78.32109102134713,1,6,F,TX,49,23,Cytogeneticist,0.24206930209858468,0.3665202537823328
3560797065840735,0,3056,170000.95,55.62858311518325,4026.86,122.37807810086409,660,1,14,475,988,71.60155744110266,1,11,F,ND,29,77,Film/video editor,0.15543193717277487,0.32329842931937175
3561212938177173,0,530,43472.38,82.02335849056604,3251.86,239.5427678703382,367,1,14,95,198,78.92236923030883,1,12,M,AL,41,8269,Minerals surveyor,0.1792452830188679,0.37358490566037733
3561963695236764,0,1550,146123.59,94.27328387096775,1061.31,93.27550290377933,588,1,14,377,508,74.56217846005055,1,11,M,NY,34,1858,Clinical biochemist,0.2432258064516129,0.327741935483871
3562264947797243,1,525,41043.7,78.17847619047619,1211.84,148.49937981840935,369,1,14,128,219,76.55934064104376,1,14,M,KY,51,301,"Research officer, political party",0.2438095238095238,0.41714285714285715
3562679455732797,0,1040,66859.39,64.287875,1060.77,102.72047024763758,514,1,14,304,391,76.33000346074304,1,12,F,MD,56,3862,Maintenance engineer,0.2923076923076923,0.37596153846153846
3562793934111141,12,13,9097.310000000001,699.793076923077,1376.04,543.2532612018176,13,1,7,4,3,91.77264474626739,1,13,F,MD,23,777,Television production assistant,0.3076923076923077,0.23076923076923078
3563837241599446,0,1014,56340.33,55.56245562130178,4982.7,172.1731183819695,526,1,14,147,336,72.98608730698061,0,0,M,OR,41,28278,Research scientist (physical sciences),0.14497041420118342,0.33136094674556216
3564182536169293,0,1003,59993.09,59.81364905284147,2498.05,106.43616593436109,491,1,14,265,363,76.29276847997888,0,0,F,OH,56,1443,Research scientist (medical),0.2642073778664008,0.36191425722831505
3564839259330465,0,2013,119780.02,59.50323894684551,2690.04,97.97808207420368,606,1,14,533,736,75.83217080885352,1,5,M,CA,59,198,Armed forces training and education officer,0.2647789369100845,0.36562344759066073
3565196229855512,0,1027,80998.59,78.86912366114898,6585.99,253.85074481377063,516,1,14,314,337,75.35628217849546,1,11,F,MO,68,3805,"Investment banker, corporate",0.305744888023369,0.3281402142161636
3565414434959494,0,532,36121.2,67.896992481203,1316.33,128.89553137284065,339,1,14,132,175,75.54057929379259,1,12,M,IN,51,137,Materials engineer,0.24812030075187969,0.32894736842105265
3565423334076143,0,1042,66555.1,63.87245681381958,2023.85,104.42709268553662,503,1,14,300,366,76.41056153319212,1,9,M,IN,80,4081,Energy engineer,0.28790786948176583,0.3512476007677543
3565943051129759,0,494,35608.12,72.0812145748988,1026.61,118.98187069422414,349,1,14,151,186,74.25572043389914,1,12,M,IA,55,9165,Medical secretary,0.305668016194332,0.3765182186234818
3565996340207976,1,538,35841.84,66.62052044609665,1170.12,135.44322200626402,373,1,14,86,183,79.87990930499208,1,10,M,TX,45,749635,Market researcher,0.15985130111524162,0.34014869888475835
3566094707272327,0,3034,272468.9,89.80517468688201,1679.89,121.91077197102338,664,1,14,430,1028,77.6875015974368,1,3,F,CA,47,34882,Health physicist,0.14172709294660515,0.33882663150955833
3566373869538620,0,502,33443.91,66.6213346613546,1385.32,113.68173469649528,332,1,14,116,174,76.43423934835084,1,5,M,NM,54,923,Public relations account executive,0.23107569721115537,0.3466135458167331
3566875419572867,0,1022,106948.32,104.64610567514677,1050.15,119.24105004965676,508,1,14,235,315,74.45232669469522,1,13,M,VT,27,1654,Transport planner,0.2299412915851272,0.3082191780821918
3567527758368741,0,1018,75713.26,74.37451866404714,4618.34,185.83267334622033,508,1,14,267,376,78.03725319884512,1,12,F,TX,56,1143,"Scientist, biomedical",0.26227897838899805,0.3693516699410609
3567697931646329,0,2521,125374.08,49.73188417294725,5444.24,149.7168780299793,655,1,14,244,1076,74.78406467637966,1,8,M,NY,20,17867,Travel agency manager,0.0967869892899643,0.42681475604918684
3567879740649740,0,2068,127371.96,61.59185686653772,3102.21,118.7221610515725,625,1,14,544,733,73.08570101546717,1,15,F,NY,60,1271,"Producer, radio",0.26305609284332687,0.3544487427466151
3568255211412877,0,2034,115840.27,56.95195181907572,1468.08,110.05190992297092,649,1,14,335,630,75.39613540093062,1,7,M,IN,24,5341,Biomedical engineer,0.16470009832841692,0.30973451327433627
3568736585751727,0,1505,146957.65,97.64627906976744,937.55,93.01461094961493,581,1,14,331,477,74.09574766541708,1,10,M,IA,44,1195,Trading standards officer,0.21993355481727575,0.31694352159468436
3572976568630035,0,530,37792.94,71.30743396226416,1182.52,119.4485624148245,350,1,14,124,184,75.55161529949301,1,5,M,NE,51,614,Associate Professor,0.2339622641509434,0.3471698113207547
3573030041201292,0,2089,127636.62,61.09938726663475,5801.49,166.3762907273607,620,1,14,318,708,76.90046659681413,1,14,F,UT,28,302,"Sales professional, IT",0.15222594542843465,0.3389181426519866
3573386445588324,0,1024,60812.64,59.38734375,1390.29,100.92888459614085,508,1,14,261,343,72.72947997730567,0,0,F,SD,49,63,Systems developer,0.2548828125,0.3349609375
3575540972310993,0,1542,91702.69,59.46996757457847,8642.55,260.8641990063616,605,1,14,161,609,78.92552605831177,1,16,F,MS,17,4198,Curator,0.10440985732814527,0.3949416342412451
3575789281659026,0,3087,177763.42,57.58452218982832,3539.85,132.10736607637185,666,1,14,454,1011,76.396245480118,1,11,F,MO,29,2368,Electronics engineer,0.1470683511499838,0.3275024295432459
3576021480694169,0,2527,127102.97,50.29796992481203,3501.79,122.66177215648379,660,1,14,264,1084,75.64588586769666,1,16,F,KS,14,163415,Secondary school teacher,0.10447170557973882,0.4289671547289276
3576144910346950,0,540,36441.87,67.48494444444445,1915.41,128.63777987556438,361,1,14,139,178,60.839103524765704,1,9,M,AK,53,277,"Engineer, civil (consulting)",0.2574074074074074,0.3296296296296296
3576207763781753,43,9,5362.9,595.8777777777777,1160.93,481.530871330639,9,1,6,2,0,80.90617731410957,1,9,M,WI,79,41111,Fitness centre manager,0.2222222222222222,0.0
3576281490078437,0,516,48451.08,93.89744186046512,595.37,82.40498656349986,347,1,14,119,181,77.25424482497584,0,0,M,IN,28,1735,Financial adviser,0.23062015503875968,0.3507751937984496
3576431665303017,0,3023,256768.11,84.93817730731061,1855.18,108.68387187089942,664,1,14,451,1038,78.7498659805593,1,2,F,AZ,37,1312922,Contractor,0.14918954680780683,0.343367515712868
3576511691045060,0,518,29348.44,56.657220077220074,1124.86,108.42918045112013,340,1,14,57,171,77.80530162272052,1,7,F,SC,26,1352,"Engineer, materials",0.11003861003861004,0.3301158301158301
3577578023716568,0,2025,187828.36,92.75474567901234,9999.39,253.0064986285288,627,1,14,292,694,74.88541129774045,0,0,F,OH,35,2644,"Engineer, biomedical",0.14419753086419754,0.34271604938271605
3577596616955856,0,519,33648.58,64.83348747591522,1014.8,103.57852583925929,347,1,14,151,184,75.97487914158319,1,8,M,NC,89,14075,"Buyer, industrial",0.2909441233140655,0.35452793834296725
3577663406369449,0,507,34158.34,67.37345167652859,1717.81,126.49777543435718,349,1,14,136,202,77.7484413628591,1,10,M,AR,50,2470,Counselling psychologist,0.2682445759368836,0.398422090729783
3577794103155425,0,998,55381.0,55.49198396793587,2091.16,124.25049855209069,511,1,14,139,348,73.20522817053721,0,0,F,ND,24,733,Visual merchandiser,0.13927855711422846,0.3486973947895792
3579200383632826,0,519,46174.77,88.96872832369941,656.28,78.58614174302863,355,1,14,123,196,72.88696627882786,0,0,M,WI,43,1690,IT trainer,0.23699421965317918,0.37764932562620424
3581130339108561,1,511,39798.32,77.88320939334638,8296.8,370.9340507620964,359,1,14,157,192,77.51055973644894,0,0,M,OH,54,272134,Call centre manager,0.30724070450097846,0.37573385518590996
3582402971899057,0,506,29366.85,58.03725296442688,842.27,75.25678814659727,347,1,14,133,178,69.0424679878116,0,0,F,ID,61,4161,Production manager,0.2628458498023715,0.35177865612648224
3582754887089201,0,2046,133412.37,65.20643695014662,3579.08,141.76433832179657,620,1,14,500,691,76.97439492538311,1,7,M,AR,52,1383,Magazine features editor,0.24437927663734116,0.33773216031280545
3583093681934489,2,521,43387.62,83.27758157389636,1301.64,153.07155087354496,347,1,14,155,194,73.77771007971317,1,11,F,KY,57,736284,"Education officer, museum",0.29750479846449135,0.3723608445297505
3583293909206278,0,1011,55138.7,54.53877349159248,1097.16,88.99149177086034,501,1,14,153,317,78.93534289731294,0,0,F,NM,40,310,"Surveyor, land/geomatics",0.1513353115727003,0.3135509396636993
3583635130604947,0,3026,278042.99,91.88466292134831,2447.75,138.43822609047123,670,1,14,464,1055,75.50257874688907,0,0,F,PA,33,1526206,Structural engineer,0.1533377395902181,0.34864507600793126
3583793405872580,0,2026,112757.89,55.65542448173741,3715.62,121.00000534003645,628,1,14,321,651,77.86533579823336,0,0,F,OK,48,551,Amenity horticulturist,0.15844027640671274,0.3213228035538006
3585052663373890,0,1021,82117.88,80.4288736532811,14467.64,478.2397452867818,485,1,14,241,338,72.85654704325319,0,0,M,NY,55,176,Science writer,0.23604309500489715,0.33104799216454456
3585740823295298,0,1552,92856.2,59.83002577319587,4830.66,200.81040719939475,591,1,14,185,640,78.20433467943023,1,8,M,TX,20,3202,"Librarian, public",0.11920103092783506,0.41237113402061853
3586008444788268,0,2602,238545.08,91.67758647194465,6972.53,194.45227647659277,663,1,14,392,896,71.35796100960316,0,0,F,WA,34,50489,Osteopath,0.1506533435818601,0.34435049961568026
3586955669388457,0,1023,101158.51,98.88417399804496,680.57,94.6860330000198,516,1,14,233,327,76.89556208481329,0,0,M,PA,24,1770,"Administrator, local government",0.22776148582600195,0.3196480938416422
3587044315915002,0,1542,148142.75,96.07182230869002,605.78,88.74553372490895,588,1,14,332,511,77.0326671096744,0,0,M,TN,44,1804,Clothing/textile technologist,0.21530479896238652,0.33138780804150453
3587960728692500,0,1979,143866.0,72.69631126831733,1131.0,81.92019175592024,632,1,14,203,849,74.9937466006845,1,11,F,IA,21,1075,"Teacher, early years/pre",0.10257705912076806,0.4290045477513896
3589255887819806,0,2519,163202.61,64.7886502580389,3878.7,184.98108704304374,661,1,14,366,864,76.146668396216,0,0,M,MD,34,3766,Press photographer,0.14529575228265185,0.34299325129019453
3589289942931264,0,2553,157789.09,61.80536231884058,3710.15,144.54545418810605,653,1,14,395,887,74.42225342935211,1,16,F,SD,46,343,"Development worker, international aid",0.15471993732863298,0.34743439091265177
3590736522064285,0,3081,273162.27,88.66026290165532,3729.41,128.4980275866701,664,1,14,456,1106,78.37496787328425,1,8,F,AR,43,4074,"Scientist, audiological",0.14800389483933787,0.358974358974359
3590946339258737,62,9,6271.37,696.8188888888889,1157.97,409.3876732830522,9,1,5,2,9,93.02081541022648,1,9,M,KS,23,372,"Copywriter, advertising",0.2222222222222222,1.0
3591919803438423,0,1526,88351.49,57.897437745740504,5579.69,171.10930247696027,599,1,14,241,504,80.38539644058949,0,0,M,FL,31,54767,Set designer,0.15792922673656618,0.3302752293577982
3592325941359225,1,505,36251.340000000004,71.78483168316832,1173.68,126.32175801357525,350,1,14,146,160,77.06798464233805,1,10,F,VA,83,31970,Purchasing manager,0.2891089108910891,0.31683168316831684
3592931352252641,0,1007,82578.61,82.00457795431976,14849.74,477.5937873945268,511,1,14,293,324,73.844380593823,1,9,M,MN,83,2916,Barrister's clerk,0.29096325719960275,0.3217477656405164
3593118134380341,0,2080,123890.17,59.56258173076923,1395.25,94.39279398474399,614,1,14,525,710,73.86332100756175,0,0,F,ME,59,1131,Make,0.25240384615384615,0.34134615384615385
3593399694467427,0,522,34512.39,66.11568965517242,1067.64,115.09516969009522,359,1,14,132,191,75.16996627188466,1,11,M,NY,54,275,TEFL teacher,0.25287356321839083,0.36590038314176243
3595111028444131,0,511,32249.83,63.11121330724071,1464.06,108.4410999055298,331,1,14,124,187,74.93437469954252,1,5,M,MO,61,1120,Television floor manager,0.24266144814090018,0.3659491193737769
3595192916105588,0,2525,151125.8,59.85180198019801,4262.78,142.08746393893384,660,1,14,420,842,78.54985009741294,1,12,M,NC,25,238602,"Scientist, research (maths)",0.16633663366336635,0.3334653465346535
3596217206093829,0,3051,183914.73,60.280147492625375,2326.12,130.89354582096385,658,1,14,483,1032,75.00019209251252,0,0,F,IA,30,888,Camera operator,0.1583087512291052,0.3382497541789577
3596357274378601,0,2070,115412.23,55.75470048309179,4180.78,125.55657313036939,646,1,14,303,692,75.1322952132066,0,0,M,PA,45,3688,Advice worker,0.1463768115942029,0.3342995169082126
3597337756918966,0,1027,66615.58,64.8642453748783,1257.44,105.77873974000903,500,1,14,278,371,74.53282900554821,1,9,F,PA,66,7565,Insurance claims handler,0.27069133398247325,0.3612463485881207
3597926034019603,0,1049,63416.409999999996,60.454156339370826,2430.43,135.75466881417304,532,1,14,146,356,77.94929159633999,0,0,M,TN,25,9496,Furniture conservator/restorer,0.13918017159199236,0.3393708293612965
3597980945245815,0,520,33773.59,64.94921153846153,1003.72,86.27946752462495,367,1,14,148,179,78.7725982665768,1,9,M,AR,61,11253,"Scientist, biomedical",0.2846153846153846,0.34423076923076923
3598014571045296,0,1001,104608.91,104.5044055944056,1919.62,177.2157522278179,511,1,14,153,328,76.40974797870767,1,15,F,NC,25,5903,Manufacturing systems engineer,0.15284715284715283,0.3276723276723277
3598215285024754,0,2577,230738.38,89.5375941016686,2266.04,123.77193197596728,662,1,14,388,921,75.8568459116222,1,7,F,NY,48,34496,"Librarian, public",0.15056266977105162,0.3573923166472643
3598304579370089,0,2039,122670.89,60.162280529671406,1671.73,114.81485246800608,630,1,14,324,691,76.94105789400673,1,10,M,KS,33,409656,Heritage manager,0.15890142226581658,0.3388916135360471
3598634130286287,0,517,39469.62,76.3435589941973,5027.6,277.2419091914408,352,1,14,46,201,76.30829172631965,1,10,M,NE,23,518429,"Surveyor, land/geomatics",0.08897485493230174,0.38878143133462284
3598895972308782,0,504,36616.72,72.65222222222222,4090.79,205.38116095922828,352,1,14,160,172,74.53954555741166,1,8,M,OH,48,23805,Copy,0.31746031746031744,0.3412698412698413
3599237318576484,1,1058,61689.8,58.30793950850662,1004.44,87.76457570583412,512,1,14,270,364,76.86744832452025,1,12,F,KY,86,341,Insurance risk surveyor,0.2551984877126654,0.3440453686200378
4003771737807706,0,1013,69602.28,68.70906219151037,2823.41,146.1708746422654,506,1,14,247,345,77.12562090842619,1,9,F,AR,60,37,"Lecturer, further education",0.24383020730503455,0.3405725567620928
4003989662068504,0,2553,177737.56,69.6190990990991,10525.07,283.3208098394103,665,1,14,379,870,79.207487440215,0,0,M,AL,29,71463,Radio broadcast assistant,0.14845280062671368,0.3407755581668625
4005676619255478,0,2540,142452.97,56.08384645669291,1843.51,114.12190451582498,661,1,14,384,870,78.57083523976118,1,2,M,LA,24,71335,Herbalist,0.15118110236220472,0.3425196850393701
4010002218955876,0,1588,149246.41,93.98388539042821,2711.53,145.48134974701628,598,1,14,227,529,79.08255841511819,1,14,F,TX,35,2906700,Animator,0.1429471032745592,0.3331234256926952
4025612008285111,0,1514,91934.36,60.722826948480844,1439.54,103.80221269961217,580,1,14,362,512,75.64181075071686,1,12,F,PA,69,1274,Maintenance engineer,0.23910171730515192,0.3381770145310436
4048508450704760,0,1554,90214.94,58.05337194337194,2004.35,114.31851541573805,582,1,14,230,502,74.81090527429123,1,14,F,NE,45,1749,"Surveyor, mining",0.148005148005148,0.323037323037323
4060579726528237,0,1543,106249.57,68.85908619572263,2386.16,129.7143914086979,583,1,14,471,531,75.4487359889844,1,9,M,KS,70,2661,Theatre director,0.305249513933895,0.34413480233311733
